target,submission_strategy,model_name,threshold,accuracy,f1,positive_rate,prior_gap,fold
S2,model_mlp,mlp,0.1,0.6324786324786325,0.7393939393939394,0.811965811965812,0.1422961422961423,last_quarter_by_subject
S2,blend_mlp_rule_0.25,mlp,0.15,0.6153846153846154,0.7457627118644067,0.9145299145299145,0.24486024486024482,last_quarter_by_subject
S2,blend_mlp_rule_0.5,mlp,0.05,0.6239316239316239,0.7582417582417583,0.9572649572649573,0.28759528759528763,last_quarter_by_subject
S2,blend_mlp_rule_0.75,mlp,0.05,0.6239316239316239,0.7582417582417583,0.9572649572649573,0.28759528759528763,last_quarter_by_subject
S2,model_lightgbm,lightgbm,0.05,0.5982905982905983,0.748663101604278,1.0,0.3303303303303303,last_quarter_by_subject
S2,blend_lightgbm_rule_0.25,lightgbm,0.1,0.6153846153846154,0.7567567567567568,0.9829059829059829,0.3132363132363132,last_quarter_by_subject
S2,blend_lightgbm_rule_0.5,lightgbm,0.25,0.6324786324786325,0.7624309392265194,0.9487179487179487,0.279048279048279,last_quarter_by_subject
S2,blend_lightgbm_rule_0.75,lightgbm,0.4,0.6324786324786325,0.7624309392265194,0.9487179487179487,0.279048279048279,last_quarter_by_subject
S2,model_catboost,catboost,0.45,0.6153846153846154,0.7513812154696132,0.9487179487179487,0.279048279048279,last_quarter_by_subject
S2,blend_catboost_rule_0.25,catboost,0.15,0.6239316239316239,0.7555555555555554,0.9401709401709402,0.2705012705012705,last_quarter_by_subject
S2,blend_catboost_rule_0.5,catboost,0.25,0.6153846153846154,0.7567567567567568,0.9829059829059829,0.3132363132363132,last_quarter_by_subject
S2,blend_catboost_rule_0.75,catboost,0.4,0.6239316239316239,0.7608695652173912,0.9743589743589743,0.30468930468930466,last_quarter_by_subject
S2,meta_rule_extra_trees,extra_trees,0.45,0.6495726495726496,0.760233918128655,0.8632478632478633,0.1935781935781936,last_quarter_by_subject
S2,meta_rule_lightgbm,lightgbm,0.05,0.5982905982905983,0.748663101604278,1.0,0.3303303303303303,last_quarter_by_subject
S2,meta_rule_catboost,catboost,0.4,0.6410256410256411,0.7692307692307693,0.9572649572649573,0.28759528759528763,last_quarter_by_subject
S2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.05,0.5982905982905983,0.748663101604278,1.0,0.3303303303303303,last_quarter_by_subject
S3,rule_subject_strategy_tuned,rule,0.05,0.6239316239316239,0.7441860465116279,0.8461538461538461,0.1704781704781705,last_quarter_by_subject
S3,model_logistic_regression,logistic_regression,0.05,0.6495726495726496,0.7388535031847133,0.717948717948718,0.042273042273042294,last_quarter_by_subject
S3,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.6324786324786325,0.7542857142857143,0.8717948717948718,0.19611919611919615,last_quarter_by_subject
S3,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.6495726495726496,0.7683615819209039,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,blend_logistic_regression_rule_0.75,logistic_regression,0.05,0.6495726495726496,0.7683615819209039,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,model_linear_svc,linear_svc,0.05,0.6410256410256411,0.7613636363636364,0.8803418803418803,0.20466620466620467,last_quarter_by_subject
S3,blend_linear_svc_rule_0.25,linear_svc,0.05,0.6581196581196581,0.7752808988764044,0.8974358974358975,0.2217602217602218,last_quarter_by_subject
S3,blend_linear_svc_rule_0.5,linear_svc,0.1,0.6581196581196581,0.7752808988764044,0.8974358974358975,0.2217602217602218,last_quarter_by_subject
S3,blend_linear_svc_rule_0.75,linear_svc,0.05,0.6581196581196581,0.7777777777777777,0.9145299145299145,0.23885423885423884,last_quarter_by_subject
S3,model_svc_rbf,svc_rbf,0.05,0.6239316239316239,0.768421052631579,1.0,0.32432432432432434,last_quarter_by_subject
S3,blend_svc_rbf_rule_0.25,svc_rbf,0.05,0.6239316239316239,0.768421052631579,1.0,0.32432432432432434,last_quarter_by_subject
S3,blend_svc_rbf_rule_0.5,svc_rbf,0.15,0.6324786324786325,0.7724867724867724,0.9914529914529915,0.3157773157773158,last_quarter_by_subject
S3,blend_svc_rbf_rule_0.75,svc_rbf,0.25,0.6410256410256411,0.7765957446808511,0.9829059829059829,0.3072303072303072,last_quarter_by_subject
S3,model_random_forest,random_forest,0.05,0.6239316239316239,0.768421052631579,1.0,0.32432432432432434,last_quarter_by_subject
S3,blend_random_forest_rule_0.25,random_forest,0.05,0.6239316239316239,0.768421052631579,1.0,0.32432432432432434,last_quarter_by_subject
S3,blend_random_forest_rule_0.5,random_forest,0.25,0.6581196581196581,0.7752808988764044,0.8974358974358975,0.2217602217602218,last_quarter_by_subject
S3,blend_random_forest_rule_0.75,random_forest,0.35,0.6581196581196581,0.7752808988764044,0.8974358974358975,0.2217602217602218,last_quarter_by_subject
S3,model_extra_trees,extra_trees,0.4,0.6752136752136753,0.7840909090909092,0.8803418803418803,0.20466620466620467,last_quarter_by_subject
S3,blend_extra_trees_rule_0.25,extra_trees,0.1,0.6666666666666666,0.7796610169491525,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,blend_extra_trees_rule_0.5,extra_trees,0.2,0.6666666666666666,0.7796610169491525,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,blend_extra_trees_rule_0.75,extra_trees,0.3,0.6666666666666666,0.7796610169491525,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,model_hist_gradient_boosting,hist_gradient_boosting,0.3,0.6581196581196581,0.7777777777777777,0.9145299145299145,0.23885423885423884,last_quarter_by_subject
S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.15,0.6581196581196581,0.7727272727272727,0.8803418803418803,0.20466620466620467,last_quarter_by_subject
S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.15,0.6495726495726496,0.7734806629834253,0.9230769230769231,0.24740124740124747,last_quarter_by_subject
S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.25,0.6581196581196581,0.7777777777777777,0.9145299145299145,0.23885423885423884,last_quarter_by_subject
S3,model_mlp,mlp,0.05,0.6324786324786325,0.7361963190184049,0.7692307692307693,0.09355509355509362,last_quarter_by_subject
S3,blend_mlp_rule_0.25,mlp,0.05,0.6495726495726496,0.770949720670391,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,blend_mlp_rule_0.5,mlp,0.05,0.6495726495726496,0.770949720670391,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,blend_mlp_rule_0.75,mlp,0.05,0.6495726495726496,0.770949720670391,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,model_lightgbm,lightgbm,0.55,0.6837606837606838,0.7836257309941519,0.8376068376068376,0.16193116193116197,last_quarter_by_subject
S3,blend_lightgbm_rule_0.25,lightgbm,0.1,0.6666666666666666,0.7821229050279329,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,blend_lightgbm_rule_0.5,lightgbm,0.2,0.6666666666666666,0.7821229050279329,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,blend_lightgbm_rule_0.75,lightgbm,0.25,0.6666666666666666,0.7821229050279329,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,model_catboost,catboost,0.5,0.6666666666666666,0.7796610169491525,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,blend_catboost_rule_0.25,catboost,0.1,0.6581196581196581,0.7777777777777777,0.9145299145299145,0.23885423885423884,last_quarter_by_subject
S3,blend_catboost_rule_0.5,catboost,0.25,0.6666666666666666,0.7821229050279329,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,blend_catboost_rule_0.75,catboost,0.4,0.6752136752136753,0.7865168539325843,0.8974358974358975,0.2217602217602218,last_quarter_by_subject
S3,meta_rule_extra_trees,extra_trees,0.4,0.6837606837606838,0.7909604519774011,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,meta_rule_lightgbm,lightgbm,0.55,0.6923076923076923,0.7906976744186046,0.8461538461538461,0.1704781704781705,last_quarter_by_subject
S3,meta_rule_catboost,catboost,0.55,0.6752136752136753,0.7790697674418604,0.8461538461538461,0.1704781704781705,last_quarter_by_subject
S3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.3,0.6581196581196581,0.7777777777777777,0.9145299145299145,0.23885423885423884,last_quarter_by_subject
S4,rule_subject_strategy_tuned,rule,0.05,0.6495726495726496,0.7172413793103448,0.717948717948718,0.14437514437514443,last_quarter_by_subject
S4,model_logistic_regression,logistic_regression,0.05,0.5470085470085471,0.6394557823129252,0.7350427350427351,0.16146916146916157,last_quarter_by_subject
S4,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.6239316239316239,0.717948717948718,0.811965811965812,0.23839223839223844,last_quarter_by_subject
S4,blend_logistic_regression_rule_0.5,logistic_regression,0.1,0.6239316239316239,0.717948717948718,0.811965811965812,0.23839223839223844,last_quarter_by_subject
S4,blend_logistic_regression_rule_0.75,logistic_regression,0.05,0.6153846153846154,0.7204968944099378,0.8547008547008547,0.28112728112728114,last_quarter_by_subject
S4,model_linear_svc,linear_svc,0.15,0.5470085470085471,0.6394557823129252,0.7350427350427351,0.16146916146916157,last_quarter_by_subject
S4,blend_linear_svc_rule_0.25,linear_svc,0.2,0.6410256410256411,0.7200000000000001,0.7606837606837606,0.18711018711018712,last_quarter_by_subject
S4,blend_linear_svc_rule_0.5,linear_svc,0.4,0.6410256410256411,0.7200000000000001,0.7606837606837606,0.18711018711018712,last_quarter_by_subject
S4,blend_linear_svc_rule_0.75,linear_svc,0.15,0.6068376068376068,0.7160493827160493,0.8632478632478633,0.28967428967428976,last_quarter_by_subject
S4,model_svc_rbf,svc_rbf,0.45,0.5897435897435898,0.710843373493976,0.8974358974358975,0.32386232386232394,last_quarter_by_subject
S4,blend_svc_rbf_rule_0.25,svc_rbf,0.15,0.6410256410256411,0.7200000000000001,0.7606837606837606,0.18711018711018712,last_quarter_by_subject
S4,blend_svc_rbf_rule_0.5,svc_rbf,0.25,0.6153846153846154,0.7239263803680982,0.8717948717948718,0.2982212982212983,last_quarter_by_subject
S4,blend_svc_rbf_rule_0.75,svc_rbf,0.4,0.6324786324786325,0.7295597484276729,0.8376068376068376,0.2640332640332641,last_quarter_by_subject
S4,model_random_forest,random_forest,0.35,0.5641025641025641,0.7017543859649122,0.9401709401709402,0.36659736659736664,last_quarter_by_subject
S4,blend_random_forest_rule_0.25,random_forest,0.2,0.6495726495726496,0.7172413793103448,0.717948717948718,0.14437514437514443,last_quarter_by_subject
S4,blend_random_forest_rule_0.5,random_forest,0.25,0.6324786324786325,0.7225806451612902,0.8034188034188035,0.22984522984522993,last_quarter_by_subject
S4,blend_random_forest_rule_0.75,random_forest,0.4,0.6495726495726496,0.7320261437908497,0.7863247863247863,0.21275121275121278,last_quarter_by_subject
S4,model_extra_trees,extra_trees,0.45,0.6410256410256411,0.7162162162162161,0.7435897435897436,0.1700161700161701,last_quarter_by_subject
S4,blend_extra_trees_rule_0.25,extra_trees,0.2,0.6495726495726496,0.7172413793103448,0.717948717948718,0.14437514437514443,last_quarter_by_subject
S4,blend_extra_trees_rule_0.5,extra_trees,0.35,0.6495726495726496,0.7172413793103448,0.717948717948718,0.14437514437514443,last_quarter_by_subject
S4,blend_extra_trees_rule_0.75,extra_trees,0.5,0.6495726495726496,0.7172413793103448,0.717948717948718,0.14437514437514443,last_quarter_by_subject
S4,model_hist_gradient_boosting,hist_gradient_boosting,0.05,0.5213675213675214,0.6853932584269664,1.0,0.4264264264264265,last_quarter_by_subject
S4,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.2,0.6495726495726496,0.7210884353741497,0.7350427350427351,0.16146916146916157,last_quarter_by_subject
S4,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.4,0.6495726495726496,0.7210884353741497,0.7350427350427351,0.16146916146916157,last_quarter_by_subject
S4,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.45,0.6324786324786325,0.7189542483660131,0.7863247863247863,0.21275121275121278,last_quarter_by_subject
S4,model_mlp,mlp,0.35,0.6153846153846154,0.6853146853146853,0.7008547008547008,0.12728112728112728,last_quarter_by_subject
S4,blend_mlp_rule_0.25,mlp,0.2,0.6410256410256411,0.7341772151898734,0.8290598290598291,0.2554862554862556,last_quarter_by_subject
S4,blend_mlp_rule_0.5,mlp,0.35,0.6410256410256411,0.7341772151898734,0.8290598290598291,0.2554862554862556,last_quarter_by_subject
S4,blend_mlp_rule_0.75,mlp,0.2,0.6068376068376068,0.7195121951219512,0.8803418803418803,0.3067683067683068,last_quarter_by_subject
S4,model_lightgbm,lightgbm,0.4,0.5811965811965812,0.703030303030303,0.8888888888888888,0.3153153153153153,last_quarter_by_subject
S4,blend_lightgbm_rule_0.25,lightgbm,0.15,0.6410256410256411,0.7236842105263158,0.7777777777777778,0.20420420420420426,last_quarter_by_subject
S4,blend_lightgbm_rule_0.5,lightgbm,0.35,0.6581196581196581,0.7333333333333333,0.7606837606837606,0.18711018711018712,last_quarter_by_subject
S4,blend_lightgbm_rule_0.75,lightgbm,0.4,0.6495726495726496,0.7388535031847132,0.8205128205128205,0.24693924693924696,last_quarter_by_subject
S4,model_catboost,catboost,0.5,0.6324786324786325,0.7152317880794702,0.7692307692307693,0.19565719565719575,last_quarter_by_subject
S4,blend_catboost_rule_0.25,catboost,0.15,0.6410256410256411,0.7236842105263158,0.7777777777777778,0.20420420420420426,last_quarter_by_subject
S4,blend_catboost_rule_0.5,catboost,0.25,0.6239316239316239,0.725,0.8461538461538461,0.2725802725802726,last_quarter_by_subject
S4,blend_catboost_rule_0.75,catboost,0.45,0.6410256410256411,0.7236842105263158,0.7777777777777778,0.20420420420420426,last_quarter_by_subject
S4,meta_rule_extra_trees,extra_trees,0.4,0.5811965811965812,0.703030303030303,0.8888888888888888,0.3153153153153153,last_quarter_by_subject
S4,meta_rule_lightgbm,lightgbm,0.4,0.5811965811965812,0.703030303030303,0.8888888888888888,0.3153153153153153,last_quarter_by_subject
S4,meta_rule_catboost,catboost,0.45,0.5726495726495726,0.7023809523809522,0.9145299145299145,0.340956340956341,last_quarter_by_subject
S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.05,0.5213675213675214,0.6853932584269664,1.0,0.4264264264264265,last_quarter_by_subject
